Wall time,Step,Value
1510782304.5832078,65450,102.33717346191406
1510782306.860851,65481,107.66324615478516
1510782310.1773396,65527,104.21856689453125
1510782315.758043,65601,103.09827423095703
1510782319.0572894,65643,104.06352233886719
1510782324.407206,65709,105.46142578125
1510782338.711773,65907,108.0028305053711
1510782341.728489,65948,103.90010070800781
1510782349.2868214,66049,104.29606628417969
1510782368.6024294,66298,110.60442352294922
1510782385.6830678,66534,103.19813537597656
1510782394.4209754,66647,106.57564544677734
1510782404.5732052,66787,110.45313262939453
1510782416.3493118,66948,105.64290618896484
1510782418.3238544,66976,102.56993865966797
1510782421.6831958,67021,105.4913558959961
1510782454.264188,67440,104.74580383300781
1510782456.7650328,67474,104.9015121459961
1510782459.8895664,67513,108.24116516113281
1510782518.2211397,68263,104.76880645751953
1510782518.2955444,68264,105.41642761230469
1510782519.6112998,68281,105.27973937988281
1510782527.1813617,68378,102.79009246826172
1510782531.1742094,68429,107.69686889648438
1510782536.9966354,68512,109.15840148925781
1510782542.4603472,68590,104.01773071289062
1510782568.3049624,68929,105.62828826904297
1510782572.62275,68988,104.23975372314453
1510782586.8134346,69171,108.94012451171875
1510782586.8882394,69172,103.48841857910156
1510782587.886937,69185,104.11145782470703
1510782598.506099,69326,102.29849243164062
1510782602.3955293,69376,104.08087921142578
1510782608.3807414,69455,104.34527587890625
1510782609.9143121,69476,102.5141372680664
1510782623.041634,69662,103.64603424072266
1510782625.1044471,69689,106.27178955078125
1510782627.3125997,69719,104.475830078125
1510782633.002384,69798,110.36304473876953
1510782642.2122023,69915,104.25405883789062
1510782683.6469443,70458,102.92681884765625
1510782683.9370077,70462,102.54969024658203
1510782686.2790854,70493,102.70669555664062
1510782688.854749,70529,105.34003448486328
1510782692.6112883,70580,107.3199691772461
1510782698.2037416,70656,102.34667205810547
1510782716.9734614,70915,107.54727935791016
